Step,Reward,Average Reward,Cumulative Reward,Expected Utility,Expected Info Gain,Num Components
433,0,0.0023094688,1,-1.4138402e-20,0.8747053,500.0
434,0,0.0023041475,1,-3.482637e-36,1.0525978,500.0
435,0,0.0022988506,1,0.0,1.073194,500.0
436,0,0.0022935779,1,-3.5928165e-15,0.9901558,500.0
437,0,0.0022883294,1,0.0,0.8826601,500.0
438,0,0.002283105,1,-1.5761097e-12,0.95974946,500.0
439,0,0.0022779044,1,-1.2870674e-34,0.88440865,500.0
440,0,0.0022727272,1,-1.0444125e-35,0.8957913,500.0
441,0,0.0022675737,1,-5.2359506e-36,1.0785251,500.0
442,0,0.0022624435,1,-6.969101e-36,1.0127658,500.0
443,0,0.0022573364,1,-6.970329e-36,0.84927976,500.0
444,0,0.0022522523,1,-6.965274e-36,0.98255605,500.0
445,0,0.002247191,1,0.0,0.8932489,500.0
446,0,0.0022421526,1,-6.1678454e-11,0.89589256,500.0
447,0,0.0022371365,1,-5.2268255e-36,1.0293236,500.0
448,0,0.002232143,1,-1.1841588e-16,1.0291324,500.0
449,0,0.0022271716,1,-1.8324661e-10,1.092222,500.0
450,0,0.0022222223,1,-1.3393163e-13,1.094647,500.0
451,0,0.0022172949,1,-4.2873535e-27,0.784655,500.0
452,0,0.0022123894,1,-1.4131285e-20,0.8611632,500.0
453,0,0.0022075055,1,-1.3818394e-07,0.74994564,500.0
454,0,0.002202643,1,-4.2869275e-27,0.77185553,500.0
455,0,0.0021978023,1,-1.0384425e-36,2.3958247,500.0
456,0,0.0021929825,1,-6.5394326e-34,2.4174685,500.0
457,0,0.0021881838,1,-6.185553e-08,2.0022862,500.0
458,0,0.0021834061,1,0.0,2.061504,500.0
459,0,0.0021786492,1,-6.181814e-08,2.1773508,500.0
460,0,0.002173913,1,-1.8538793e-07,1.8530569,500.0
461,0,0.0021691974,1,-1.8497187e-07,1.5832586,500.0
462,0,0.0021645022,1,-1.8932193e-20,1.6360085,500.0
463,0,0.0021598272,1,-1.8534163e-07,1.4622743,500.0
464,0,0.0021551724,1,0.0,1.5958943,500.0
465,0,0.0021505377,1,-1.8912706e-20,1.5684237,500.0
466,0,0.0021459227,1,-1.8525871e-07,1.5295575,500.0
467,0,0.0021413276,1,-1.8529866e-07,1.5024216,500.0
468,0,0.0021367522,1,-1.8928151e-20,1.4812608,500.0
469,0,0.0021321962,1,-1.8528203e-07,1.4555099,500.0
470,0,0.0021276595,1,-1.4823582e-36,1.4907053,500.0
471,0,0.0021231424,1,0.0,1.343267,500.0
472,0,0.002118644,1,-2.9614609e-36,1.3777559,500.0
473,0,0.0021141649,1,-3.4644362e-17,1.4467498,500.0
474,0,0.0021097045,1,0.0,0.9303607,500.0
475,0,0.002105263,1,-2.4687319e-36,0.7248361,500.0
476,-1,0.0021008404,1,0.0,0.3648671,500.0
